facility_id,facility_name,full_address,location,point,latitude,longitude,altitude
110024,CANDLER HOSPITAL,"5353 REYNOLDS STREET SAVANNAH,GA 31412","Candler Co Hospital Heliport, Doctors Street, 30439, Doctors Street, Metter, Georgia, United States","(32.40752775, -82.06515939558243, 0.0)",32.40752775,-82.06515939558243,0.0
110025,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,"2415 PARKWOOD DRIVE BRUNSWICK,GA 31520",,,,,
110027,"TY COBB REGIONAL MEDICAL CENTER, LLC","367 CLEAR CREEK PARKWAY LAVONIA,GA 30553",,,,,
110028,UNIVERSITY HOSPITAL,"1350 WALTON WAY AUGUSTA,GA 30901","National University Hospital, Kent Ridge Road, 118425, Kent Ridge Road, Singapore","(1.2942757999999999, 103.78304661117065, 0.0)",1.2942757999999999,103.78304661117065,0.0
110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC","743 SPRING STREET GAINESVILLE,GA 30501","Northeast Georgia Medical Center, Friendship Road, 30517, Friendship Road, Georgia, United States","(34.1206851, -83.83753165280453, 0.0)",34.1206851,-83.83753165280453,0.0
110030,CARTERSVILLE MEDICAL CENTER,"960 JOE FRANK HARRIS PARKWAY CARTERSVILLE,GA 30120","Centers for Medicare & Medicaid Services, Woodlawn, Maryland, United States","(39.31812535, -76.76424986214745, 0.0)",39.31812535,-76.76424986214745,0.0
110031,WELLSTAR SPALDING REGIONAL HOSPITAL,"601 SOUTH 8TH STREET GRIFFIN,GA 30223","WellStar Spalding Regional Hospital Heliport, Graefe Street, 30224, Graefe Street, Griffin, Georgia, United States","(33.2398797, -84.26648547531761, 0.0)",33.2398797,-84.26648547531761,0.0
110032,STEPHENS COUNTY HOSPITAL,"163 HOSPITAL DRIVE TOCCOA,GA 30577","Stephens County Hospital, Hospital Drive, 30598, Hospital Drive, Toccoa, GA, United States","(34.59383775, -83.34762579526023, 0.0)",34.59383775,-83.34762579526023,0.0
110034,AU MEDICAL CENTER,"1120 15TH STREET AUGUSTA,GA 30912","Aurora Medical Center Sheboygan County, United States","(43.733942049999996, -87.75363353166262, 0.0)",43.733942049999996,-87.75363353166262,0.0
110035,WELLSTAR KENNESTONE HOSPITAL,"677 CHURCH STREET MARIETTA,GA 30060","Wellstar Kennestone Hospital, Skybridge, 30090, Skybridge, Marietta, Georgia, United States","(33.96859775, -84.55290502969561, 0.0)",33.96859775,-84.55290502969561,0.0
110036,MEMORIAL UNIVERSITY MEDICAL CENTER,"4700 WATERS AVENUE SAVANNAH,GA 31404","University of the East - Ramon Magsaysay Memorial Medical Center, Aurora Boulevard, 2514, Aurora Boulevard, Quezon City, Metro Manila, Pilipinas / Philippines","(14.6066064, 121.02067860955255, 0.0)",14.6066064,121.02067860955255,0.0
110038,JOHN D ARCHBOLD MEMORIAL HOSPITAL,"915 GORDON AVENUE & MIMOSA DRIVE THOMASVILLE,GA 31792","Betsy Johnson Memorial Hospital Heliport, Susan Tart Road, 28334, Susan Tart Road, Dunn, North Carolina, United States","(35.307472149999995, -78.63616024935226, 0.0)",35.307472149999995,-78.63616024935226,0.0
110041,HABERSHAM COUNTY MEDICAL CTR,"541 HISTORIC HIGHWAY 441-NORTH DEMOREST,GA 30535","Va Medical Ctr Stn, Veterans Drive, 55417, Veterans Drive, Minnesota, United States","(44.9022256, -93.2022987, 0.0)",44.9022256,-93.2022987,0.0
110042,WELLSTAR PAULDING HOSPITAL,"2518 JIMMY LEE SMITH PARKWAY HIRAM,GA 30141","Wellstar Kennestone Hospital, Skybridge, 30090, Skybridge, Marietta, Georgia, United States","(33.96859775, -84.55290502969561, 0.0)",33.96859775,-84.55290502969561,0.0
110043,ST JOSEPH'S HOSPITAL - SAVANNAH,"11705 MERCY BOULEVARD SAVANNAH,GA 31419","Saint Joseph's Hospital Heliport, Dutchtown Road, 31409, Dutchtown Road, Savannah, Georgia, United States","(31.9848362, -81.15605875, 0.0)",31.9848362,-81.15605875,0.0
110044,PHOEBE SUMTER MEDICAL CENTER,"126 HIGHWAY 280 W AMERICUS,GA 31719","Creekside Medical Center, The Villages, Florida, United States","(28.907437, -81.97879030101257, 0.0)",28.907437,-81.97879030101257,0.0
110045,BARROW REGIONAL MEDICAL CENTER,"316 NORTH BROAD STREET WINDER,GA 30680","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
110046,PIEDMONT WALTON HOSPITAL,"2151 W SPRING STREET MONROE,GA 30655","Piedmont State Hospital Dam, 23922, United States","(37.1934175, -78.171537, 0.0)",37.1934175,-78.171537,0.0
110050,ADVENTHEALTH MURRAY,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406 CHATSWORTH,GA 30705","BT Murrayfield Stadium, Roseburn Crescent, EH12 5NZ, Roseburn Crescent, Alba / Scotland, United Kingdom","(55.9421085, -3.241161216394731, 0.0)",55.9421085,-3.241161216394731,0.0
110051,UNION GENERAL HOSPITAL,"35 HOSPITAL ROAD BLAIRSVILLE,GA 30512","Union General Hospital, Highway 515, 30512, Highway 515, GA, United States","(34.863509, -83.9977222, 0.0)",34.863509,-83.9977222,0.0
110054,FLOYD MEDICAL CENTER,"304 TURNER MCCALL BLVD P O BOX 233 ROME,GA 30162","Floyd Curl Drive, 78240, San Antonio, Texas, United States","(29.5199458, -98.5882432, 0.0)",29.5199458,-98.5882432,0.0
110064,PIEDMONT COLUMBUS REGIONAL MIDTOWN,"710 CENTER STREET COLUMBUS,GA 31901","Piedmont Columbus Regional Heliport, Mora Street, 31993, Mora Street, Columbus, Georgia, United States","(32.481210950000005, -84.98033293300296, 0.0)",32.481210950000005,-84.98033293300296,0.0
110069,HOUSTON MEDICAL CENTER,"1601 WATSON BOULEVARD WARNER ROBINS,GA 31093","Texas Medical Center, Houston, Texas, United States","(29.7026477, -95.39593537088199, 0.0)",29.7026477,-95.39593537088199,0.0
110071,APPLING HOSPITAL,"163 E TOLLISON STREET BAXLEY,GA 31513","Appling General Hospital Heliport, Tollison Street, 31515, Tollison Street, Baxley, Georgia, United States","(31.7694699, -82.34983181671416, 0.0)",31.7694699,-82.34983181671416,0.0
110073,DORMINY MEDICAL CENTER,"200 PERRY HOUSE ROAD, BOX 1447 FITZGERALD,GA 31750","Centers for Medicare & Medicaid Services, Woodlawn, Maryland, United States","(39.31812535, -76.76424986214745, 0.0)",39.31812535,-76.76424986214745,0.0
110074,PIEDMONT ATHENS REGIONAL MEDICAL CENTER,"1199 PRINCE AVENUE ATHENS,GA 30606","Athens Regional Medical Center, Prince Avenue, 30608, Prince Avenue, Athens, GA, United States","(33.9622758, -83.3980429, 0.0)",33.9622758,-83.3980429,0.0
110075,EAST GEORGIA REGIONAL MEDICAL CENTER,"1499 FAIR ROAD STATESBORO,GA 30458","East Georgia Regional Medical Center Heliport, Fair Road, 30460, Fair Road, Statesboro, GA, United States","(32.413913699999995, -81.76890237891483, 0.0)",32.413913699999995,-81.76890237891483,0.0
110076,EMORY DECATUR HOSPITAL,"2701 N DECATUR ROAD DECATUR,GA 30033","Emory Highlands, 30322, North Decatur, Georgia, United States","(33.7887162, -84.3174242, 0.0)",33.7887162,-84.3174242,0.0
110078,EMORY UNIVERSITY HOSPITAL MIDTOWN,"550 PEACHTREE STREET,  NE ATLANTA,GA 30308","Emory University Hospital Midtown Heliport, West Peachtree Street Northwest, 30309, West Peachtree Street Northwest, Georgia, United States","(33.768695, -84.3868542753797, 0.0)",33.768695,-84.3868542753797,0.0
110079,GRADY MEMORIAL HOSPITAL,"80 JESSE HILL, JR DRIVE SE ATLANTA,GA 30303","Grady Memorial Hospital Heliport, West Central Avenue, 43015, West Central Avenue, Delaware, OH, United States","(40.3060418, -83.09053420000001, 0.0)",40.3060418,-83.09053420000001,0.0
110082,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC","5665 PEACHTREE DUNWOODY ROAD ATLANTA,GA 30342","Society of Saint Joseph Hospital Blood Bank, 461001, Hoshangabad, Madhya Pradesh, India","(22.7467056, 77.7340718, 0.0)",22.7467056,77.7340718,0.0
110083,PIEDMONT HOSPITAL,"1968 PEACHTREE RD NW ATLANTA,GA 30309","Piedmont State Hospital Dam, 23922, United States","(37.1934175, -78.171537, 0.0)",37.1934175,-78.171537,0.0
110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,"610 SPARTA ROAD SANDERSVILLE,GA 31082","Washington Regional Medical Center Physical Therapy, US Highway 64 E, 27962, US Highway 64 E, Plymouth, NC, United States","(35.86213165, -76.72935765, 0.0)",35.86213165,-76.72935765,0.0
110087,NORTHSIDE HOSPITAL GWINNETT,"1000 MEDICAL CENTER BOULEVARD LAWRENCEVILLE,GA 30046","Northside Drive Northeast, 30043, Georgia, United States","(33.9912798, -83.9811001, 0.0)",33.9912798,-83.9811001,0.0
110089,"COFFEE REGIONAL MEDICAL CENTER, INC","1101 OCILLA ROAD DOUGLAS,GA 31533","Coffeyville Regional Medical Center Heliport, West 2nd Street, 67337, West 2nd Street, Coffeyville, Kansas, United States","(37.0419119, -95.63914776526549, 0.0)",37.0419119,-95.63914776526549,0.0
110091,PIEDMONT ROCKDALE HOSPITAL,"1412 MILSTEAD AVENUE, NE CONYERS,GA 30012","Piedmont State Hospital Dam, 23922, United States","(37.1934175, -78.171537, 0.0)",37.1934175,-78.171537,0.0
110092,DODGE COUNTY HOSPITAL,"901 GRIFFIN AVE EASTMAN,GA 31023","Dodge County Hospital, 53039, Juneau, Wisconsin, United States","(43.4173704, -88.6976857, 0.0)",43.4173704,-88.6976857,0.0
110095,TIFT REGIONAL MEDICAL CENTER,"901 E 18TH STREET TIFTON,GA 31793","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
110100,JEFFERSON HOSPITAL,"1067 PEACHTREE ST LOUISVILLE,GA 30434","Saint Mary's Hospital, Bolivar Street, 65101, Bolivar Street, Jefferson City, Missouri, United States","(38.5792352, -92.18277631634615, 0.0)",38.5792352,-92.18277631634615,0.0
110101,COOK  MEDICAL CENTER  A CAMPUS OF TIFT REG MED CTR,"260 MJ TAYLOR ROAD ADEL,GA 31620",,,,,
110104,CRISP REGIONAL HOSPITAL,"902 7TH STREET NORTH CORDELE,GA 31015","Hospital Regional, 250030, Colombia","(4.7256201, -74.25570541731754, 0.0)",4.7256201,-74.25570541731754,0.0
110105,COLQUITT REGIONAL MEDICAL CENTER,"3131 THOMASVILLE HWY BOX 40 MOULTRIE,GA 31768","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
110107,ATRIUM HEALTH NAVICENT THE MEDICAL CENTER,"777 HEMLOCK STREET MACON,GA 31201",,,,,
110109,EMANUEL MEDICAL CENTER,"117 KITE ROAD SWAINSBORO,GA 30401","Emanuel Medical Center Library, Delbon Avenue, 95381, Delbon Avenue, Turlock, CA, United States","(37.5113232, -120.8388164, 0.0)",37.5113232,-120.8388164,0.0
110111,UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER,"2460 WASHINGTON ROAD THOMSON,GA 30824","Fort Sanders Regional Medical Center Heliport, Clinch Avenue, 37916, Clinch Avenue, Knoxville, TN, United States","(35.95729235, -83.93656445, 0.0)",35.95729235,-83.93656445,0.0
110113,BURKE MEDICAL CENTER,"351 SOUTH LIBERTY STREET WAYNESBORO,GA 30830","University of Washington Medical Center - Northwest, Burke Avenue North, 98133, Burke Avenue North, Seattle, Washington, United States","(47.713877350000004, -122.33714440249935, 0.0)",47.713877350000004,-122.33714440249935,0.0
110115,WELLSTAR ATLANTA MEDICAL CENTER,"303 PARKWAY DRIVE, NE ATLANTA,GA 30312","Wellstar Medical Group, Paces Ferry Road Southeast, 30339, Paces Ferry Road Southeast, Atlanta, GA, United States","(33.8654396, -84.4683764, 0.0)",33.8654396,-84.4683764,0.0
110121,GRADY GENERAL HOSPITAL,"1155 5TH STREET, SE CAIRO,GA 39828","Almonte General Hospital, Harold Street, K0A 1A0, Harold Street, Mississippi Mills, Ontario, Canada","(45.2302707, -76.18731388327973, 0.0)",45.2302707,-76.18731388327973,0.0
110122,SOUTH GEORGIA MEDICAL CENTER,"2501 NORTH PATTERSON STREET, PO BOX 1727 VALDOSTA,GA 31602","South Fulton Medical Center Heliport, Carnegie Avenue, 30394, Carnegie Avenue, Georgia, United States","(33.679496900000004, -84.42732990059133, 0.0)",33.679496900000004,-84.42732990059133,0.0
110124,WAYNE MEMORIAL HOSPITAL,"865 SOUTH FIRST STREET JESUP,GA 31545","Wayne Memorial Hospital Footbridge, 18431, Honesdale, Pennsylvania, United States","(41.5759407, -75.2593637, 0.0)",41.5759407,-75.2593637,0.0
110125,FAIRVIEW PARK HOSPITAL,"200 INDUSTRIAL BOULEVARD DUBLIN,GA 31021","Fairview Park Hospital Heliport, Industrial Boulevard, 31021, Industrial Boulevard, Dublin, Georgia, United States","(32.533351999999994, -82.950505, 0.0)",32.533351999999994,-82.950505,0.0
110128,MEMORIAL HEALTH MEADOWS HOSPITAL,"ONE MEADOWS PARKWAY VIDALIA,GA 30474","Florida Hospital NSB Healthpark, Florida Memorial Parkway, 32168, Florida Memorial Parkway, New Smyrna Beach, Florida, United States","(29.012273200000003, -80.98472231683394, 0.0)",29.012273200000003,-80.98472231683394,0.0
110129,ST FRANCIS HOSPITAL- EMORY HEALTHCARE,"2122 MANCHESTER EXPRESSWAY COLUMBUS,GA 31995",,,,,
110130,IRWIN COUNTY HOSPITAL,"710 N IRWIN AVENUE OCILLA,GA 31774","Nemaha County Hospital Heliport, Irwin Drive, 68305-2124, Irwin Drive, Auburn, Nebraska, United States","(40.39090385, -95.852596413358, 0.0)",40.39090385,-95.852596413358,0.0
110132,MEMORIAL HOSPITAL AND MANOR,"1500 E SHOTWELL STREET BAINBRIDGE,GA 39819","Mahalaxmi Memorial Hospital and Manorama Diagnostic Center, Sirsi Yallapura Road, 581401, Sirsi Yallapura Road, Sirsi, Karnataka, India","(14.6186894, 74.8333123, 0.0)",14.6186894,74.8333123,0.0
110135,TAYLOR REGIONAL HOSPITAL,"222 PERRY HWY HAWKINSVILLE,GA 31036","Taylor Regional Hospital Heliport, Greenbriar Drive, 42718, Greenbriar Drive, Campbellsville, Kentucky, United States","(37.367633049999995, -85.3365051, 0.0)",37.367633049999995,-85.3365051,0.0
110142,EVANS MEMORIAL HOSPITAL,"200 N RIVER STREET CLAXTON,GA 30417","Newberry County Memorial Hospital Heliport, Evans Street, 29108, Evans Street, Newberry, SC, United States","(34.2914116, -81.6064974, 0.0)",34.2914116,-81.6064974,0.0
110143,WELLSTAR COBB HOSPITAL,"3950 AUSTELL RD AUSTELL,GA 30106","Wellstar Kennestone Hospital, Skybridge, 30090, Skybridge, Marietta, Georgia, United States","(33.96859775, -84.55290502969561, 0.0)",33.96859775,-84.55290502969561,0.0
110146,SOUTHEAST GEORGIA HEALTH SYSTEM -- CAMDEN CAMPUS,"2000 DAN PROCTOR DRIVE SAINT MARYS,GA 31558",,,,,
110150,NAVICENT HEALTH BALDWIN,"821 NORTH COBB STREET MILLEDGEVILLE,GA 31061","Navicent Health Heliport, Pine Street, 31201, Pine Street, Macon, Georgia, United States","(32.83457905, -83.63605620629153, 0.0)",32.83457905,-83.63605620629153,0.0
110153,PERRY HOSPITAL,"1120 MORNINGSIDE DR PERRY,GA 31069","Hospital Lane, 63775, Perryville, Missouri, United States","(37.7329129, -89.8648322, 0.0)",37.7329129,-89.8648322,0.0
110161,NORTHSIDE HOSPITAL,"1000 JOHNSON FERRY ROAD, NE ATLANTA,GA 30342","Northside Hospital Wellness Track, Georgia, United States","(34.0510335, -84.50328416805188, 0.0)",34.0510335,-84.50328416805188,0.0
110164,"COLISEUM MEDICAL CENTERS, LLC, DBA","350 HOSPITAL DRIVE MACON,GA 31217",,,,,
110165,SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW RIVERDALE,GA 30274","Southern Regional Medical Center Heliport, Upper Riverdale Road Southwest, 30274, Upper Riverdale Road Southwest, GA, United States","(33.5797214, -84.38822151020408, 0.0)",33.5797214,-84.38822151020408,0.0
110168,REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD ROME,GA 30165","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
110177,DOCTORS HOSPITAL,"3651 WHEELER ROAD AUGUSTA,GA 30909","Generic Drug Store, Hospital campus, hospital road, 571401, hospital road, Mandya, Karnataka, India","(12.5252687, 76.8991883, 0.0)",12.5252687,76.8991883,0.0
110184,WELLSTAR DOUGLAS HOSPITAL,"8954 HOSPITAL DRIVE DOUGLASVILLE,GA 30134","Wellstar Kennestone Hospital, Skybridge, 30090, Skybridge, Marietta, Georgia, United States","(33.96859775, -84.55290502969561, 0.0)",33.96859775,-84.55290502969561,0.0
110189,FANNIN REGIONAL HOSPITAL,"2855 OLD HIGHWAY 5 NORTH BLUE RIDGE,GA 30513","Idaho Falls Regional Airport, Gazebo Street, 83402, Gazebo Street, Idaho Falls, ID, United States","(43.5151828, -112.06621704111444, 0.0)",43.5151828,-112.06621704111444,0.0
110190,FLINT RIVER COMMUNITY HOSPITAL,"509 SUMTER STREET, BOX 770 MONTEZUMA,GA 31063","Flint Community Hospital, Cornist Road, CH6 5HG, Cornist Road, Flint, Cymru / Wales, United Kingdom","(53.2459602, -3.1432381, 0.0)",53.2459602,-3.1432381,0.0
110191,PIEDMONT HENRY HOSPITAL,"1133 EAGLE'S LANDING PARKWAY STOCKBRIDGE,GA 30281","Piedmont Outpatient Center at Eagle Spring, Hospital Drive, 30228:30281, Hospital Drive, GA, United States","(33.510534750000005, -84.22852567357111, 0.0)",33.510534750000005,-84.22852567357111,0.0
110192,EASTSIDE MEDICAL CENTER,"1700 MEDICAL WAY SNELLVILLE,GA 30078","Eastside Medical Center, Medical Way, 30078, Medical Way, Georgia, United States","(33.877460049999996, -84.02107666386885, 0.0)",33.877460049999996,-84.02107666386885,0.0
110194,DONALSONVILLE HOSPITAL INC,"102 HOSPITAL CIR DONALSONVILLE,GA 39845","Guru Teg Bahadur Hospital, GTB Hospital, B Block, 110095, B Block, Dilshad Garden, Delhi, Delhi, India","(28.683601850000002, 77.30942062952222, 0.0)",28.683601850000002,77.30942062952222,0.0
110198,WELLSTAR NORTH FULTON HOSPITAL,"3000 HOSPITAL BOULEVARD ROSWELL,GA 30076","North Hospital Drive, 65251, Fulton, Missouri, United States","(38.844169, -91.964092, 0.0)",38.844169,-91.964092,0.0
110200,PIEDMONT COLUMBUS REGIONAL NORTHSIDE,"100 FRIST COURT COLUMBUS,GA 31909","Piedmont Columbus Regional Heliport, Mora Street, 31993, Mora Street, Columbus, Georgia, United States","(32.481210950000005, -84.98033293300296, 0.0)",32.481210950000005,-84.98033293300296,0.0
110201,COLISEUM NORTHSIDE HOSPITAL,"400 CHARTER BOULEVARD MACON,GA 31210","Northside Hospital Wellness Track, Georgia, United States","(34.0510335, -84.50328416805188, 0.0)",34.0510335,-84.50328416805188,0.0
110209,TURNING POINT HOSPITAL,"3015 VETERANS PARKWAY MOULTRIE,GA 31788","Turning Point Hospital, Waterford Way SE, 31768, Waterford Way SE, Moultrie, Georgia, United States","(31.12806315, -83.77025444720417, 0.0)",31.12806315,-83.77025444720417,0.0
110215,PIEDMONT FAYETTE HOSPITAL,"1255 HIGHWAY 54 WEST FAYETTEVILLE,GA 30214","Piedmont State Hospital Dam, 23922, United States","(37.1934175, -78.171537, 0.0)",37.1934175,-78.171537,0.0
110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,"1266 HIGHWAY 515 SOUTH JASPER,GA 30143",,,,,
110226,EMORY HILLANDALE HOSPITAL,"2801 DEKALB MEDICAL PARKWAY LITHONIA,GA 30058","Watts Hospital-Hillandale, 27706, Durham, North Carolina, United States","(36.0229486, -78.9286967, 0.0)",36.0229486,-78.9286967,0.0
110229,"PIEDMONT NEWNAN HOSPITAL, INC","745 POPLAR ROAD NEWNAN,GA 30265","Piedmont Newnan Hospital Heliport, Poplar Road, Poplar Road, Newnan, Georgia, United States","(33.35828535, -84.75580393941017, 0.0)",33.35828535,-84.75580393941017,0.0
110230,EMORY JOHNS CREEK HOSPITAL,"6325 HOSPITAL PARKWAY JOHNS CREEK,GA 30097","Emory Johns Creek Hospital Heliport, Song Breeze Trace, 30097, Song Breeze Trace, Johns Creek, Georgia, United States","(34.06740865, -84.1774593, 0.0)",34.06740865,-84.1774593,0.0
110233,SOUTHEASTERN REGIONAL MEDICAL CENTER,"600 CELEBRATE LIFE PARKWAY NORTH NEWNAN,GA 30265","Landstuhl Regional Medical Center, Gorgas Avenue, 66849, Gorgas Avenue, Landstuhl, Rheinland-Pfalz, Deutschland","(49.4042184, 7.5602942, 0.0)",49.4042184,7.5602942,0.0
110234,SGMC BERRIEN CAMPUS,"1221 E MCPHERSON AVENUE NASHVILLE,GA 31639","Rua Carlos José Berriel, São Fidélis, Rio de Janeiro, Brasil","(-21.7201343, -41.8866082, 0.0)",-21.7201343,-41.8866082,0.0
110236,CHI MEMORIAL HOSPITAL- GEORGIA,"100 GROSS CRESCENT CIRCLE FORT OGLETHORPE,GA 30742","CHI Memorial Hospital Georgia, Thomas Road, 30741, Thomas Road, Fort Oglethorpe, Georgia, United States","(34.94672425, -85.26358669876123, 0.0)",34.94672425,-85.26358669876123,0.0
110237,NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,"227 MOUNTAIN DRIVE DAHLONEGA,GA 30533","Medical Center Drive, Georgia, United States","(34.3656349, -84.0383769, 0.0)",34.3656349,-84.0383769,0.0
11032F,Martin ACH (FT Benning),"7950 Martin Loop Fort Benning,GA 31905",,,,,
11033F,Dwight Eisenhower AMC (FT Gordon),"300 East Hospital Road Fort Gordon,GA 30905",,,,,
11035F,Winn ACH (FT Stewart),"1061 Harmon Avenue Fort Stewart,GA 31314","Stewart Lake Public Access, Minnesota, United States","(46.7852427, -94.2188524, 0.0)",46.7852427,-94.2188524,0.0
111302,BLECKLEY MEMORIAL HOSPITAL,"145 PEACOCK STREET COCHRAN,GA 31014","Bleckley County Memorial Park, United States","(32.417927750000004, -83.35633493994942, 0.0)",32.417927750000004,-83.35633493994942,0.0
111303,JASPER MEMORIAL HOSPITAL,"898 COLLEGE STREET MONTICELLO,GA 31064","Jasper Memorial Hospital, College Street, College Street, Monticello, Georgia, United States","(33.31434015, -83.68653098059002, 0.0)",33.31434015,-83.68653098059002,0.0
111304,MORGAN MEDICAL CENTER,"1740 LIONS CLUB ROAD MADISON,GA 30650","Medical Center Drive, 26505, Morgantown, West Virginia, United States","(39.6540665, -79.9545065, 0.0)",39.6540665,-79.9545065,0.0
